Students	30000
25695	4882 570 2244 1171
25696	657 4904 1887 1628
25697	4003 722 2763 2257
25698	2009 2827 2204 3820
25699	677 1418 2003 1159
25700	3718 1734 4944 1061
25701	997 4746 582 4661
25702	4585 4500 2531 4289
25703	687 4241 1675 3684
25704	1727 1950 4956 2573
25705	1346 365 4925 2913
25706	3004 3572 4528 1836
25707	3974 2167 146 4463
25708	2384 2264 2903 565
25709	1306 2203 2581 4155
25710	1842 3844 23 1956
25711	4476 1255 4871 4579
25712	269 1549 1501 790
25713	609 259 2640 2337
25714	1337 4195 3742 2235
25715	968 4118 539 2803
25716	3171 4037 4578 3913
25717	4425 753 3899 4254
25718	3236 1598 1460 1825
25719	3123 3830 2667 4484
25720	1814 4922 4347 125
25721	1397 4081 4127 1847
25722	2043 4749 1251 4343
25723	180 2058 4044 4227
25724	3550 110 1031 2360
25725	2384 4418 2222 3616
25726	351 685 433 2341
25727	4978 1591 3178 805
25728	1819 3103 579 1870
25729	788 1769 555 4215
25730	3212 2992 2044 2739
25731	2361 4678 162 4022
25732	4467 3254 2442 1181
25733	1591 3530 1020 2566
25734	2714 1481 965 3874
25735	2188 4878 1611 4475
25736	209 887 620 696
25737	2481 3844 4590 74
25738	238 4431 1023 1040
25739	3490 1320 2593 3427
25740	3835 1009 2472 1475
25741	1707 317 408 1774
25742	57 775 681 3692
25743	2485 568 4701 1250
25744	1946 3616 998 2947
25745	3526 3884 1694 4490
25746	4232 830 1153 3678
25747	3488 2505 681 4140
25748	2311 4821 2567 581
25749	3375 3884 2014 2351
25750	1 448 2056 168
25751	2953 2920 2283 62
25752	1140 4293 3318 4793
25753	1164 1637 1682 1217
25754	2089 4680 928 3161
25755	3155 1718 4230 1135
25756	3860 758 3706 3595
25757	2287 2083 345 4886
25758	3642 3349 4225 3720
25759	3264 1934 3486 916
25760	1192 3528 1909 2757
25761	2262 4277 3024 2126
25762	720 2111 3645 325
25763	1827 972 4207 1276
25764	3606 4318 3085 3517
25765	2106 2787 3155 4895
25766	1545 3887 2856 1998
25767	887 1742 62 4847
25768	3472 4822 2674 4090
25769	2838 3310 2408 4309
25770	2941 1778 1007 78
25771	3269 2637 1815 227
25772	462 1805 3252 2502
25773	3731 2045 3326 2203
25774	2659 819 594 1808
25775	771 1502 4336 3414
25776	2034 2676 626 4526
25777	194 4622 2060 2360
25778	2529 2192 3537 120
25779	2270 40 3453 169
25780	2052 800 1173 1724
25781	3414 1649 4747 1747
25782	3631 4757 573 264
25783	1998 1323 4297 262
25784	1866 1033 3617 885
25785	140 4170 2306 3331
25786	926 16 301 168
25787	4481 4332 4055 819
25788	4414 2204 4745 2355
25789	2223 3580 4693 3313
25790	1035 2874 486 2694
25791	3915 707 3302 2217
25792	3170 4558 4758 1051
25793	1818 1817 1899 1864
25794	3115 1810 461 4156
25795	1960 129 1296 1241
25796	3989 1370 4251 161
25797	4348 3854 219 2688
25798	4013 3319 4732 4772
25799	4227 2010 1925 2448
25800	4185 243 1031 3808
25801	2627 817 3596 3000
25802	149 1741 4134 2927
25803	1946 2420 3193 4967
25804	4395 813 1253 1203
25805	1764 3267 1047 1747
25806	4819 1840 2123 1395
25807	1577 1421 4424 3166
25808	43 1849 592 1037
25809	734 442 2487 159
25810	844 2744 72 4920
25811	1363 2243 1575 914
25812	489 2003 2428 1159
25813	2732 2528 1461 4957
25814	4784 3114 1654 4794
25815	87 4963 2340 383
25816	154 4674 1265 4782
25817	2699 4244 4582 803
25818	129 3646 2659 2333
25819	4529 3632 3933 2604
25820	2209 3743 849 757
25821	1654 4291 3710 4819
25822	3182 4284 3852 4387
25823	3377 2010 2728 3222
25824	1633 3161 2728 1675
25825	3687 1480 3148 2270
25826	1559 4740 718 285
25827	1604 4337 1153 3181
25828	706 4624 2199 4817
25829	2775 4577 406 3723
25830	1509 3201 178 864
25831	556 3830 3511 266
25832	1262 3832 4891 2226
25833	2774 4167 301 284
25834	1485 4321 645 1461
25835	256 2807 3623 3735
25836	4257 2064 3435 2414
25837	228 1096 3437 4734
25838	672 3875 3002 2024
25839	1687 4640 3469 476
25840	3481 1056 4963 2478
25841	868 2284 1355 2643
25842	2390 3677 1350 3745
25843	3043 3946 3222 2420
25844	1467 431 1389 645
25845	1935 960 1873 3808
25846	3593 1634 3643 2832
25847	219 2688 4350 1143
25848	1924 3150 713 517
25849	3706 4625 4420 581
25850	2877 3040 3520 3346
25851	3026 1139 3685 1879
25852	4254 746 3810 4522
25853	4844 289 1382 929
25854	713 486 977 2226
25855	4901 3845 2620 400
25856	1977 1309 2423 362
25857	2464 2787 2757 305
25858	1823 986 692 905
25859	102 2049 1853 2463
25860	3118 4470 351 462
25861	4027 3218 2649 2667
25862	915 193 3112 4162
25863	3658 227 3329 1786
25864	1886 3873 1028 696
25865	4460 814 2387 2211
25866	4192 4807 4655 3099
25867	558 677 2294 3760
25868	2200 3868 993 905
25869	3114 2791 1301 3675
25870	354 550 4621 395
25871	1951 1328 3619 3353
25872	4888 3420 4950 982
25873	1452 2973 2452 272
25874	1007 4320 2653 2224
25875	2349 3199 2809 1914
25876	1618 1463 4412 2539
25877	3583 1254 1830 4600
25878	1696 369 1855 2492
25879	3096 180 3351 3830
25880	4883 4198 3129 2427
25881	3037 2183 831 4105
25882	983 1652 3913 1273
25883	3598 68 3313 252
25884	4599 1064 3793 633
25885	392 2241 3024 3926
25886	1272 3672 3811 599
25887	3072 2025 363 3336
25888	3143 2379 1732 1314
25889	2648 1589 2511 1212
25890	1322 4470 2992 1999
25891	1821 1888 598 712
25892	1885 2880 2571 1996
25893	1463 2359 2404 1238
25894	1634 592 1071 1427
25895	2285 3012 2864 1144
25896	3547 1659 2070 2203
25897	3644 1773 3210 1898
25898	161 173 2431 3471
25899	1372 1557 1470 3568
25900	932 221 2632 4039
25901	3509 4654 2159 4417
25902	2026 479 311 2995
25903	1820 1413 1446 2995
25904	3864 1675 2189 3486
25905	3006 1116 755 4359
25906	3191 3539 2235 3608
25907	1609 176 1774 2956
25908	2390 267 2441 2450
25909	1715 1492 4092 3258
25910	4270 4714 1868 3595
25911	1652 3855 3234 466
25912	561 1766 4671 2809
25913	119 1805 1713 2460
25914	1927 331 3663 1216
25915	3291 4234 3789 705
25916	1371 1434 2616 4993
25917	758 4317 1060 2012
25918	1550 1731 2880 2508
25919	3340 4073 658 4881
25920	4650 2561 3107 4862
25921	3164 3979 777 3669
25922	1143 4358 4838 998
25923	685 1557 4502 965
25924	1000 4816 1449 3906
25925	4686 2810 2431 3360
25926	2621 1741 3490 4950
25927	4687 1687 2360 3283
25928	1070 2895 4778 4024
25929	600 525 406 4687
25930	2966 493 671 4064
25931	1906 3529 2271 3137
25932	752 2205 2855 4422
25933	3130 946 1032 1303
25934	3913 3674 3618 3757
25935	3878 3493 3724 3948
25936	4105 4568 2019 4377
25937	245 15 3216 2235
25938	128 1152 4604 1423
25939	4977 1083 4355 601
25940	2076 3198 4281 1903
25941	1381 2441 4113 490
25942	2056 1812 2795 318
25943	587 4775 4542 3958
25944	1336 2422 4774 4582
25945	3455 292 4632 1533
25946	883 3725 4665 2967
25947	2109 1961 2827 2752
25948	3798 3889 2036 80
25949	1799 3091 802 4459
25950	4312 4649 572 2231
25951	1554 3135 1300 1314
25952	3626 2264 1845 117
25953	1901 193 3284 4945
25954	3079 1466 1347 4437
25955	4706 1740 1373 2831
25956	4816 4633 1579 2914
25957	4077 2516 3574 315
25958	4416 3434 4984 207
25959	3144 2350 1601 4112
25960	3646 4111 3332 380
25961	4446 1922 1665 3301
25962	4892 340 4792 4887
25963	1591 1134 456 4054
25964	1580 4400 241 2567
25965	1855 2786 1221 2325
25966	1328 2947 1589 1715
25967	3371 3739 3214 4262
25968	431 3271 1767 3153
25969	1613 1571 4538 2397
25970	4725 4328 3805 2128
25971	2958 2062 3372 1550
25972	2850 4214 4887 986
25973	3177 1450 825 1945
25974	3397 1960 573 3852
25975	893 2552 247 3256
25976	2470 1755 4431 3935
25977	160 275 2602 2172
25978	2755 1688 4174 3663
25979	2543 4984 675 2594
25980	4247 2159 2024 2602
25981	2296 1455 1234 1768
25982	428 919 4416 2970
25983	3488 1884 3960 2496
25984	1840 2523 4371 2627
25985	240 3522 3905 1056
25986	1657 4671 3810 612
25987	518 12 492 2643
25988	84 2487 2846 639
25989	327 463 545 905
25990	1171 4324 3628 3520
25991	3497 1603 694 663
25992	1866 4060 2607 95
25993	2675 1098 518 2999
25994	3970 199 2203 2122
25995	4610 4279 2202 4672
25996	4987 1291 725 4543
25997	2254 2062 88 4281
25998	3710 324 3054 3656
25999	2736 4800 4441 646
26000	815 2783 4026 2080
26001	3812 190 2958 4669
26002	3639 3998 1697 2770
26003	1944 3097 1010 4309
26004	2795 1273 3641 1012
26005	2772 1365 2415 3365
26006	1266 17 1238 60
26007	4392 4253 1533 3509
26008	4138 785 4471 2991
26009	488 4115 4865 337
26010	4207 683 3078 446
26011	4100 2361 887 3274
26012	252 3081 4049 1156
26013	3489 2517 793 825
26014	910 3947 361 4514
26015	4379 1424 4965 2023
26016	2732 1403 1519 2038
26017	2585 4213 438 1924
26018	1173 2307 2976 2236
26019	2903 4744 3394 3620
26020	2977 743 3699 1254
26021	3968 582 2704 1605
26022	2687 3325 4241 4707
26023	4678 457 847 1242
26024	4746 129 1458 4251
26025	687 2369 2117 1734
26026	1003 2867 594 783
26027	4430 2146 4888 267
26028	1226 3669 882 4637
26029	4120 332 4838 2932
26030	1649 3444 1903 1785
26031	1139 4713 4482 3626
26032	3421 3339 4940 3845
26033	1333 1687 1029 360
26034	4311 1257 1240 3641
26035	3743 1922 4602 4346
26036	2934 2745 2633 2174
26037	442 4432 2108 746
26038	297 1806 4209 2131
26039	3262 3311 3578 1221
26040	3460 2368 3843 2457
26041	2369 2811 2675 2262
26042	693 193 4185 3115
26043	2838 4372 1108 4838
26044	1546 3004 4362 3882
26045	3609 3515 3149 55
26046	3936 3457 1060 893
26047	3454 199 1083 2390
26048	3444 409 1812 4744
26049	897 3380 385 1530
26050	2721 3584 2334 4096
26051	4327 4011 4650 1017
26052	1127 378 4439 4136
26053	4903 657 4836 1719
26054	1440 1025 1665 4742
26055	3246 3238 151 590
26056	1768 4745 998 3848
26057	1320 3142 4014 309
26058	1603 4862 1212 2370
26059	3332 2095 2871 3190
26060	1268 41 1206 3007
26061	4000 2736 3301 3160
26062	3920 1967 372 1372
26063	4000 806 3740 2701
26064	3629 1813 2481 4214
26065	987 2199 1401 2413
26066	1996 3774 4769 935
26067	111 2927 2406 4244
26068	4264 3818 4943 1201
26069	600 1199 3948 491
26070	3817 528 570 3238
26071	4572 3423 1335 4409
26072	1534 2603 2897 4284
26073	933 4906 79 4608
26074	3487 4125 502 1786
26075	897 1433 3856 4484
26076	2091 4194 2273 1120
26077	2403 4717 2984 4582
26078	1888 1899 4150 3036
26079	3459 2900 300 140
26080	1852 888 4743 1548
26081	4223 1907 1738 3072
26082	1224 4982 1389 705
26083	4470 4495 2651 2284
26084	652 2391 498 1528
26085	1936 1231 2941 3538
26086	4615 1085 4045 3410
26087	2912 1496 4365 36
26088	4902 1780 2882 2453
26089	4382 2824 1943 2530
26090	3217 2831 2143 2527
26091	1945 3569 3275 3029
26092	3825 3035 4392 3340
26093	4728 1899 4711 4119
26094	4518 3982 2322 3414
26095	2529 3607 1729 1497
26096	1069 3127 4734 4689
26097	1438 2084 2601 568
26098	1794 2197 2282 4403
26099	2282 1065 4385 3860
26100	4784 2901 2926 4014
26101	1327 4432 3583 4568
26102	879 3161 1351 4193
26103	4810 2466 310 2756
26104	461 2239 1664 4324
26105	3047 393 4696 4618
26106	1718 2217 3517 4545
26107	1025 2994 2303 1726
26108	2111 1244 3432 3067
26109	672 3331 1780 1382
26110	3379 853 536 1421
26111	197 4367 2604 1021
26112	3599 439 4058 313
26113	3226 4352 3758 4121
26114	2466 1666 3949 3965
26115	4755 392 383 2226
26116	3190 4205 719 1193
26117	2309 4515 6 2496
26118	1139 1652 1114 1965
26119	4074 2907 2691 2658
26120	642 2959 2589 3862
26121	1182 1722 603 369
26122	2162 4953 1596 3697
26123	3773 2006 1764 1761
26124	2390 808 3620 505
26125	4953 1837 489 4396
26126	4682 2414 1518 2289
26127	3252 747 2856 2927
26128	1653 1659 3176 162
26129	2735 4831 4817 1517
26130	681 1559 4718 9
26131	503 754 2998 483
26132	1528 3034 1485 3381
26133	3903 3010 4038 665
26134	3289 1868 807 1103
26135	4417 1394 2349 2770
26136	385 3076 3139 4981
26137	1843 4624 3499 276
26138	4400 1441 1478 106
26139	1116 1454 1055 3545
26140	123 2475 3115 2431
26141	4798 2410 3594 4443
26142	282 2437 2667 3740
26143	2054 3499 765 148
26144	4121 4315 1036 3625
26145	4720 2861 2753 1776
26146	124 3890 1405 818
26147	2881 2323 1216 3151
26148	2930 1075 640 4071
26149	1225 3288 1793 2323
26150	3708 1760 2472 782
26151	3347 183 3562 3433
26152	2037 4264 2698 4755
26153	4058 4956 4439 4112
26154	656 2349 1181 2779
26155	4730 2740 3331 3909
26156	2262 3450 830 3215
26157	3675 1867 25 2166
26158	4930 1425 4914 3415
26159	2547 870 2200 4344
26160	4602 2641 958 1575
26161	839 965 676 4058
26162	4540 2684 2237 2588
26163	3559 4789 3968 3983
26164	2596 3290 1360 1577
26165	2343 840 1505 2345
26166	2640 406 4702 3028
26167	2314 3151 1414 2938
26168	1517 4379 1559 2874
26169	1251 2212 3598 464
26170	2461 2414 2678 468
26171	3739 1061 1934 4546
26172	4967 1347 4502 2091
26173	1279 4756 842 4915
26174	4770 712 2821 2550
26175	4532 2161 1115 2153
26176	686 1836 2769 1445
26177	1199 1066 2863 2824
26178	2797 3399 1010 906
26179	2356 1232 4678 34
26180	3641 2496 772 1934
26181	1388 4808 2617 207
26182	820 2738 866 2019
26183	3095 4976 416 4398
26184	720 2342 1177 2352
26185	914 1361 3421 2522
26186	3846 482 4193 3785
26187	2672 4909 3073 1701
26188	2580 4390 11 1677
26189	4770 507 1456 348
26190	2093 2826 934 902
26191	1174 2536 1293 2699
26192	4485 3577 1185 3571
26193	2157 1954 1027 4252
26194	197 3593 2506 3500
26195	3312 3244 2074 1976
26196	4186 187 2405 3037
26197	2919 759 1118 4208
26198	2345 529 3589 4637
26199	441 1575 4369 3886
26200	1172 4279 688 1488
26201	530 940 3020 115
26202	776 803 3734 3568
26203	666 1819 4757 2117
26204	2839 2863 1956 2748
26205	1256 1833 80 1274
26206	1337 3089 1387 2928
26207	4779 4085 4334 1344
26208	4417 2787 447 3765
26209	367 2998 1843 3892
26210	1041 4842 4161 4222
26211	2024 2300 2240 669
26212	707 3609 4884 43
26213	2527 4718 1128 1946
26214	3807 4618 475 2269
26215	962 1786 2485 4805
26216	3942 910 4657 2069
26217	4746 2393 3827 2993
26218	1842 572 3890 495
26219	1923 362 1975 223
26220	3353 1806 474 253
26221	1528 4387 2451 1759
26222	1340 2481 2751 211
26223	3803 3129 3904 4696
26224	3240 639 201 2156
26225	3076 4115 722 581
26226	2443 912 3975 3289
26227	4223 2381 1926 4974
26228	2624 4087 1873 2013
26229	3699 3442 2738 2039
26230	4663 3396 1090 3862
26231	3278 304 1756 3530
26232	795 1182 2096 3832
26233	3798 665 1490 370
26234	198 3727 2867 943
26235	2408 3396 3124 1581
26236	4320 4974 4311 587
26237	48 2664 2784 4471
26238	3837 1737 142 133
26239	1123 3782 1225 1860
26240	2330 3829 2636 3267
26241	4673 1987 1838 1603
26242	4394 2174 4682 3773
26243	602 3846 3098 826
26244	3153 1602 3279 4806
26245	930 951 1093 2104
26246	3866 2538 187 218
26247	4403 1865 570 1276
26248	1602 2162 1718 173
26249	3178 1040 4024 1704
26250	1750 993 1779 4112
26251	2811 2563 2692 2576
26252	2494 27 142 113
26253	1179 2154 990 4277
26254	3215 1713 1568 809
26255	3551 2762 1819 1949
26256	2216 80 865 2351
26257	4489 2521 4398 4102
26258	1074 1276 4160 4337
26259	2893 3554 3750 1545
26260	1395 610 2691 230
26261	4078 1306 1733 2973
26262	2737 979 2182 4555
26263	2387 1681 3581 2237
26264	2995 171 3443 98
26265	4565 2229 1212 3737
26266	4591 1171 3186 380
26267	2743 4033 190 1357
26268	1409 4989 3145 4930
26269	1679 2745 1133 3094
26270	2511 4985 537 2257
26271	2602 446 3500 2831
26272	4362 4908 3561 2975
26273	839 4572 171 2738
26274	3416 61 2103 3230
26275	1204 1236 4953 4409
26276	683 2124 1081 1431
26277	3978 2636 2176 4171
26278	4092 3151 1883 4300
26279	214 2125 2826 2960
26280	3277 3175 1166 1440
26281	2990 720 250 3778
26282	4697 3687 891 923
26283	1198 501 329 33
26284	2846 941 3822 1895
26285	4427 3378 1146 988
26286	665 3710 4903 3827
26287	1508 3185 620 1140
26288	4196 4635 837 849
26289	1327 4905 2257 3604
26290	2919 2737 2927 3521
26291	2587 2117 4165 3467
26292	3176 2035 1748 4544
26293	4302 2418 4758 641
26294	2618 2462 1470 4147
26295	935 663 92 2979
26296	3576 4419 1756 311
26297	264 1359 2652 4243
26298	2858 2385 969 3576
26299	3249 4441 4453 3113
26300	4554 977 1068 892
26301	3415 2948 3789 3521
26302	1019 3731 1976 2881
26303	3491 1859 4559 3528
26304	400 653 1385 3915
26305	4390 4409 118 4385
26306	1712 293 4944 4589
26307	879 789 4789 3609
26308	705 687 1514 1584
26309	4671 4005 718 716
26310	1503 1030 3719 355
26311	4067 4043 539 1690
26312	255 2317 321 1813
26313	4648 4197 2393 3438
26314	2871 567 4068 4950
26315	3010 2593 3221 2197
26316	4219 401 1494 3355
26317	4979 2460 3865 350
26318	1071 4933 4866 4716
26319	1272 1690 470 4171
26320	433 4933 855 3674
26321	2096 567 847 767
26322	3867 1170 770 4867
26323	2769 1330 1971 884
26324	1866 3706 3172 4595
26325	9 4403 538 339
26326	304 658 1478 1301
26327	3228 3726 2562 1488
26328	3569 1589 1713 1993
26329	1779 2578 317 2596
26330	974 2293 3941 3793
26331	2835 1717 534 1921
26332	4684 3177 4999 2037
26333	290 3427 1679 76
26334	3473 2850 96 3738
26335	2841 3299 272 3524
26336	2319 1791 1493 2772
26337	4192 1171 1695 4100
26338	2966 3181 3994 825
26339	138 3681 4662 4065
26340	365 4072 4181 1045
26341	1162 3300 524 3543
26342	4079 74 3402 4283
26343	36 2570 3913 2139
26344	2568 649 3291 1054
26345	1840 2480 4775 4163
26346	1542 4920 2241 608
26347	3772 590 3718 2151
26348	418 4631 1590 2030
26349	4080 2533 2751 1344
26350	3283 1520 1444 899
26351	3476 18 1892 3325
26352	2677 898 3020 3832
26353	3402 4285 3845 312
26354	908 1677 2091 2213
26355	3631 1264 3921 2466
26356	4616 443 1613 468
26357	1753 3346 649 4170
26358	3763 3407 922 3570
26359	4244 2769 4070 1416
26360	1261 243 3924 2812
26361	2983 3108 3537 1334
26362	4018 2900 4559 3514
26363	2270 3247 4956 1419
26364	237 401 4451 3037
26365	4639 2525 3777 188
26366	1467 2596 52 2361
26367	4005 1446 4760 2850
26368	1006 1546 4772 4541
26369	1975 4462 2436 63
26370	2977 3970 591 3548
26371	2488 4855 2473 14
26372	3580 1736 3349 2365
26373	1291 1677 3636 3849
26374	2789 4917 1479 4705
26375	135 33 2849 1975
26376	1018 3336 4256 403
26377	1003 3732 1932 3841
26378	1104 2820 2713 363
26379	3132 3486 3963 1622
26380	1274 1635 4271 2892
26381	41 4375 4842 3634
26382	4647 694 777 4434
26383	326 3263 1549 1418
26384	212 3158 4076 3975
26385	4483 212 2837 163
26386	4154 4998 3487 1856
26387	625 2707 511 560
26388	3865 2943 524 345
26389	4538 2700 298 1214
26390	4971 4983 2997 53
26391	4162 4025 280 4488
26392	4230 1250 3211 3243
26393	261 1779 2249 4987
26394	3201 4699 3291 2101
26395	3718 609 1926 3960
26396	4196 1443 4809 2327
26397	632 679 2882 4545
26398	1106 10 4793 4744
26399	4170 3287 1175 2147
26400	3396 2052 891 189
26401	1868 2715 3173 1230
26402	1682 4245 4908 659
26403	3961 1923 2755 4452
26404	3066 2218 1226 2521
26405	2111 2115 1122 2382
26406	3623 2328 4612 611
26407	3841 45 2722 2019
26408	4213 1050 752 233
26409	857 2175 4392 4933
26410	4097 4529 2438 2386
26411	4400 1422 1675 1132
26412	4677 2598 4716 1001
26413	2770 311 1394 2722
26414	3037 2168 3445 4665
26415	124 3783 3030 1958
26416	1882 4451 3688 4047
26417	1743 791 3099 1602
26418	3877 3911 2026 216
26419	3996 1075 1756 1349
26420	4364 4190 440 3161
26421	2349 2195 4107 2674
26422	1940 2505 3653 4050
26423	2893 1963 228 659
26424	1370 4186 1892 4222
26425	2049 2933 2773 232
26426	2903 3073 1899 3449
26427	266 3483 4119 775
26428	1115 1484 610 4760
26429	3801 4329 1402 2251
26430	42 330 3350 2996
26431	3889 24 2485 2829
26432	4502 752 1585 4307
26433	4934 2108 3822 2496
26434	193 3332 4229 4010
26435	2646 4078 2452 4290
26436	2370 4547 1247 574
26437	4420 3319 3852 4591
26438	4622 2625 3862 4024
26439	2633 1408 168 1400
26440	595 1377 1948 2708
26441	1933 1998 4464 4619
26442	2245 906 1306 3210
26443	4076 4595 926 157
26444	3606 3297 1395 4165
26445	3305 3122 3664 102
26446	3888 4552 2748 882
26447	1806 101 2626 4301
26448	3126 1031 2730 3951
26449	3283 656 4379 4423
26450	2537 4644 3530 1488
26451	3312 311 2974 9
26452	215 858 2265 1264
26453	2684 1742 1890 2036
26454	751 2340 4881 719
26455	4614 3197 2096 3271
26456	4930 3750 3058 4804
26457	3359 333 3597 1046
26458	2698 4708 1719 3643
26459	459 3556 3455 2123
26460	4157 3497 3830 4262
26461	574 4821 2137 981
26462	4503 3390 4109 2999
26463	1613 980 2251 2232
26464	4445 1811 3935 2770
26465	3694 459 4159 4845
26466	2828 4709 1234 2053
26467	3221 992 1700 507
26468	2902 4646 1352 321
26469	2298 3630 3280 789
26470	2913 1075 2971 2654
26471	4517 2024 3865 2711
26472	474 226 1930 4438
26473	1108 1263 2012 4965
26474	3482 4811 418 387
26475	1379 2158 2932 2282
26476	3162 505 4356 597
26477	3347 4947 3688 3421
26478	2228 1758 2983 4974
26479	4470 814 113 3805
26480	3004 4073 1560 1197
26481	3429 540 1678 2090
26482	1815 3278 855 300
26483	1994 1796 564 864
26484	1896 4720 547 3069
26485	1084 335 4439 227
26486	2581 1509 2993 4734
26487	2296 390 3998 4208
26488	2540 1160 3859 4817
26489	314 1065 1158 3868
26490	4390 3991 1942 3616
26491	2827 3430 1884 2453
26492	2117 4655 2161 1493
26493	2803 2316 4055 2140
26494	1321 33 3100 2064
26495	3220 2503 410 3778
26496	486 2518 3647 390
26497	1661 1141 4605 510
26498	4138 2413 2278 2505
26499	1483 1730 4609 3311
26500	969 1740 2268 2959
26501	2632 4928 2229 1304
26502	1736 4304 1639 2552
26503	3563 2794 308 2168
26504	3059 3229 2981 4133
26505	1134 809 240 3070
26506	3987 2514 376 145
26507	2783 1136 1822 356
26508	2595 3396 3506 1567
26509	4786 1193 62 1630
26510	4704 4410 2730 4086
26511	1908 3500 4534 1992
26512	1237 1082 3304 3563
26513	2267 1184 1032 1894
26514	4643 2154 2177 4367
26515	1848 3254 2792 2543
26516	3295 4053 1761 715
26517	665 4968 4300 769
26518	742 4093 1902 2939
26519	2238 1162 4761 4054
26520	4242 567 3783 2521
26521	4678 4449 622 2749
26522	4041 4425 2896 1802
26523	417 524 2165 555
26524	1461 2738 2292 1500
26525	2300 4694 3078 1016
26526	4969 3512 2275 1587
26527	1548 1874 4058 2124
26528	4058 4695 3338 3573
26529	2877 1987 2005 3128
26530	944 2441 675 4997
26531	3882 3653 43 2290
26532	4799 4759 791 4732
26533	4648 1540 668 1641
26534	2477 1702 3810 768
26535	4432 1533 4598 4761
26536	3485 2154 3862 266
26537	171 3161 1471 1228
26538	215 98 4555 38
26539	1544 322 429 1651
26540	2342 4956 1888 4061
26541	4237 4440 3729 144
26542	1621 1244 3131 3277
26543	2137 3620 4983 1694
26544	229 2297 2137 1749
26545	171 2235 292 107
26546	2237 1279 4265 2152
26547	2597 2659 567 3134
26548	3743 44 2594 2719
26549	1649 4528 1560 4935
26550	2705 2641 1402 2004
26551	3595 1996 4703 2248
26552	4526 456 2935 2262
26553	3388 941 1665 4514
26554	4004 27 4326 1795
26555	328 985 3648 4722
26556	3351 2537 3193 1373
26557	366 1462 2861 1939
26558	4588 901 2786 4703
26559	925 1216 3228 3321
26560	2797 1099 811 2978
26561	1433 4191 411 2896
26562	4364 4161 4973 3733
26563	2047 1324 2403 1573
26564	1579 3750 3067 4595
26565	4447 4146 1495 2632
26566	1701 1828 954 3007
26567	1907 1869 1219 4416
26568	4851 1308 3095 3720
26569	1316 1436 2931 2082
26570	925 4869 2391 1614
26571	2235 4191 1065 3017
26572	1051 3384 3966 3438
26573	2568 3350 3752 996
26574	3966 521 1173 3175
26575	1930 3432 1378 2222
26576	2105 2097 1565 2034
26577	2338 1163 4905 2140
26578	1125 4734 771 517
26579	1412 2140 3226 343
26580	40 3199 3220 1634
26581	895 3714 4624 1906
26582	2133 4576 455 1083
26583	2915 2142 1419 2240
26584	4355 57 322 2127
26585	3084 1043 4256 3913
26586	4954 1740 3680 4
26587	3238 3591 3055 2899
26588	681 2261 4393 2902
26589	2320 2660 573 3435
26590	1022 4497 3272 3946
26591	1703 1393 1673 4973
26592	2573 1834 2343 1168
26593	1010 1221 1862 1728
26594	1844 1718 2245 149
26595	2323 415 2407 4983
26596	4484 1276 2871 1865
26597	4530 3686 1316 596
26598	3180 3819 340 1286
26599	428 2152 4820 4148
26600	245 3944 2241 453
26601	2134 3246 2527 3780
26602	4215 1758 2661 3057
26603	272 1802 1308 1038
26604	2619 3500 3907 1083
26605	4433 1566 3102 2996
26606	444 1429 2966 2635
26607	1349 888 251 4510
26608	736 411 2704 3933
26609	3315 2159 3696 2699
26610	181 2077 506 2381
26611	2444 1888 4315 1651
26612	3491 4744 588 1708
26613	1431 1933 997 3929
26614	914 3599 465 4471
26615	3661 2527 557 1650
26616	3201 746 2132 1606
26617	4641 4208 4437 3783
26618	2919 3838 4382 3310
26619	2937 3658 261 2848
26620	106 4945 4263 235
26621	2035 2765 2681 3386
26622	3843 3230 3139 3904
26623	4786 925 2646 1389
26624	4521 753 962 272
26625	4407 2718 2166 3410
26626	4195 436 1361 563
26627	298 1611 2874 1194
26628	4707 3828 4892 3880
26629	3333 264 1233 2494
26630	4925 3794 3329 1591
26631	3622 4361 996 1218
26632	4780 3664 4186 4147
26633	4192 4609 4631 134
26634	4552 4732 1759 1858
26635	1452 705 4777 2187
26636	3215 3154 3857 2069
26637	2805 1627 4434 1882
26638	4506 488 2029 1389
26639	3272 3547 526 1282
26640	3778 4118 2563 2850
26641	1533 45 4651 941
26642	2657 4751 721 4378
26643	1352 4062 2368 4465
26644	1937 3036 1697 1534
26645	1984 2212 3068 1469
26646	1194 1099 3563 4255
26647	754 4658 1604 2418
26648	1075 2457 17 4242
26649	2701 2742 106 197
26650	1312 330 4119 1721
26651	859 1948 4076 2296
26652	4072 4852 3298 2529
26653	1463 4601 726 4179
26654	3391 4066 836 3873
26655	1163 4887 4686 3742
26656	2071 1865 4728 4637
26657	3071 3412 1679 3759
26658	2616 3229 1274 3836
26659	338 4521 4499 3888
26660	3493 3231 3012 3656
26661	4757 2056 2615 1088
26662	1221 1260 3646 1528
26663	3829 3010 2070 2288
26664	2622 832 1418 3872
26665	2589 3851 860 771
26666	4801 3196 1986 2457
26667	1478 849 1917 2987
26668	3322 4627 2229 2806
26669	3503 3867 874 484
26670	1384 2962 2566 2713
26671	2932 2479 4296 2199
26672	4697 3459 2326 2740
26673	3838 4179 695 629
26674	3211 2493 392 4512
26675	4839 1694 1689 1280
26676	1784 4965 1882 1712
26677	1512 102 3888 3370
26678	2402 2554 890 2978
