Students	70000
56464	4059 3158 405 5334
56465	2684 5911 4714 344
56466	2110 2061 2311 2810
56467	2714 5793 6950 2145
56468	240 244 2377 5305
56469	6476 3319 5061 6195
56470	4356 5997 1583 3713
56471	4954 5786 2810 3880
56472	4490 3950 5904 633
56473	28 2778 3420 6887
56474	3483 3525 2372 3378
56475	4525 2371 126 549
56476	2719 5081 1614 3378
56477	5408 4806 2128 5322
56478	3370 6314 5229 6792
56479	2769 3595 2218 3102
56480	3530 3493 5609 3336
56481	590 4373 2783 3021
56482	4927 3578 5160 2785
56483	4237 3155 4910 43
56484	5507 4224 6297 268
56485	2661 949 903 68
56486	162 6085 1115 2326
56487	6976 2961 3729 2362
56488	1199 3688 5279 5832
56489	5745 5856 4717 5952
56490	1792 5554 1359 2137
56491	6738 5768 5181 6187
56492	3679 5995 3660 387
56493	3235 6903 1667 4902
56494	685 2357 6512 6658
56495	4083 1757 5057 6638
56496	6382 6209 3937 6563
56497	3709 6062 946 3051
56498	4187 4214 2759 5138
56499	5123 2675 3474 2071
56500	5616 5098 1343 2252
56501	614 2671 2143 6515
56502	2111 5327 6485 5377
56503	1367 3917 2084 6707
56504	6922 2687 3287 6424
56505	4586 6417 821 5242
56506	2950 6118 365 3400
56507	6916 1655 662 339
56508	1200 3669 5271 915
56509	4011 5094 3610 4202
56510	4585 2517 1649 1090
56511	1977 4910 5024 4597
56512	3276 6488 432 4098
56513	1175 2876 6118 5265
56514	3559 1479 1172 3554
56515	4429 5161 3969 968
56516	2316 5652 3582 5077
56517	120 1614 760 5871
56518	1677 2163 3340 6754
56519	2925 876 691 2557
56520	4259 3575 2390 822
56521	6045 2388 6311 5302
56522	5504 2963 107 1677
56523	4755 1094 3866 5286
56524	5197 2025 2097 2384
56525	6880 1319 769 4176
56526	2036 5316 705 2070
56527	5460 3906 4368 1007
56528	2352 966 2890 4094
56529	363 4389 4837 5483
56530	595 972 2639 6524
56531	3906 3478 297 5740
56532	4083 6364 2832 2411
56533	5750 3758 5116 6263
56534	1738 1168 1207 3426
56535	6333 3979 1787 1995
56536	2087 1275 1974 5802
56537	990 6827 2826 5758
56538	727 6878 3559 3065
56539	6574 6528 4778 3908
56540	3704 4242 6052 6825
56541	996 1045 6619 1641
56542	1842 3081 1054 5908
56543	1448 50 1711 639
56544	9 4852 1884 1299
56545	4338 5206 6828 3642
56546	596 5728 2429 6837
56547	4044 2633 842 4258
56548	6092 1972 4373 1233
56549	6493 2727 5208 4679
56550	4633 2837 1041 3865
56551	5392 5792 6623 3079
56552	3708 1003 3743 3901
56553	6485 2163 1007 5327
56554	4856 3912 3192 2605
56555	4730 4731 6348 1156
56556	3211 3190 396 217
56557	5533 2940 3928 213
56558	6078 603 1308 2535
56559	6366 5489 3020 4413
56560	2430 807 1531 2325
56561	5056 3072 6321 4676
56562	4236 303 1460 1821
56563	1859 6594 3133 4612
56564	6921 776 2400 2043
56565	6147 5337 2669 5788
56566	1969 2110 6524 3229
56567	6992 3581 2813 135
56568	4755 3020 4856 4562
56569	362 1174 6187 3573
56570	2093 3345 4960 5407
56571	785 3511 3533 3282
56572	754 1617 1562 3568
56573	6442 4293 132 2007
56574	4273 544 2985 568
56575	507 3358 6331 6567
56576	6857 1566 3011 3674
56577	6307 4734 1116 154
56578	3930 6625 6657 1333
56579	4440 6874 5249 1208
56580	6023 3707 4231 1818
56581	6446 2890 522 511
56582	1179 2656 2121 2289
56583	4850 2318 2430 2790
56584	6837 3127 6830 2037
56585	4546 4725 6836 4411
56586	1347 3400 5037 512
56587	2425 166 6076 5811
56588	6753 6089 3740 6755
56589	6966 1181 468 1077
56590	4343 4587 6940 5103
56591	4131 662 2215 568
56592	5622 2311 3834 6507
56593	6418 5543 6395 657
56594	2954 1584 5065 2500
56595	2237 853 4981 5621
56596	2935 6136 262 5727
56597	5956 223 1684 2336
56598	4832 4902 2872 109
56599	3985 5453 4853 767
56600	4949 1919 5174 5028
56601	2128 3245 6742 370
56602	3728 716 3306 6507
56603	1127 679 43 4267
56604	6604 1672 2207 2103
56605	2899 4397 3846 6614
56606	2271 2347 4539 4276
56607	1321 5920 4006 776
56608	5917 4796 5861 5169
56609	3699 5818 291 6908
56610	1317 4373 2714 1213
56611	105 4858 741 2196
56612	5245 1434 5670 5588
56613	701 4500 2217 1391
56614	5685 2813 945 2472
56615	4947 421 3361 416
56616	4615 1778 1792 5091
56617	3186 969 2961 592
56618	6797 1564 4594 6895
56619	573 5676 2105 6651
56620	1015 5371 4408 5725
56621	1596 1116 482 4887
56622	2542 4022 5579 6564
56623	5590 1552 2768 2853
56624	2324 1221 4070 5459
56625	3643 951 4203 3661
56626	4379 4580 2227 5364
56627	1098 5990 1219 3394
56628	3302 285 5876 2078
56629	559 1761 333 4262
56630	4496 3423 4938 4064
56631	3799 1913 484 4
56632	5795 5628 5118 2776
56633	363 6913 502 4597
56634	3558 6814 663 6208
56635	4821 5128 3575 5665
56636	6094 2315 789 3603
56637	736 2315 6272 6942
56638	5327 4802 4968 2841
56639	1235 2023 1020 1933
56640	94 1857 5078 2657
56641	6871 1270 3861 4326
56642	5221 4037 3186 842
56643	6006 6699 1794 1900
56644	2683 2750 1744 694
56645	5387 5217 147 5563
56646	1581 6115 3925 394
56647	847 5889 4098 1757
56648	2533 3429 4015 533
56649	3185 6613 769 5783
56650	4200 5653 2943 3873
56651	1218 2797 189 1686
56652	6190 2695 374 4425
56653	3830 949 922 41
56654	2411 22 149 176
56655	5438 1727 6206 5530
56656	5165 1417 5404 3291
56657	5833 4639 5141 6355
56658	3769 4406 4243 3269
56659	650 1114 4694 1467
56660	2408 71 544 2463
56661	3914 293 3175 3255
56662	4117 4650 3259 1483
56663	4115 1339 4270 4643
56664	5360 2430 6416 4350
56665	4137 5606 5751 3687
56666	3599 6056 21 4834
56667	1071 447 2642 6494
56668	6482 2451 5100 3172
56669	2484 1866 825 5859
56670	2881 2064 3270 1395
56671	6125 1633 4916 6202
56672	1948 3184 6494 6663
56673	4255 5825 630 4370
56674	6657 3524 6979 6497
56675	925 2119 5902 521
56676	2900 6242 1650 3401
56677	2376 3431 1594 1713
56678	206 4951 6119 5284
56679	6579 4804 856 5915
56680	2446 3165 2721 6160
56681	2487 4665 2962 3989
56682	6557 3996 880 3908
56683	5059 4789 6871 6747
56684	3317 1706 6896 2449
56685	2408 4484 692 429
56686	4554 3022 6117 376
56687	6566 2667 1859 4965
56688	2848 2881 3485 2120
56689	3340 602 943 5050
56690	856 496 524 2843
56691	1590 179 4819 5508
56692	1701 315 5004 2722
56693	5898 3627 1241 2550
56694	4677 2628 3812 868
56695	145 5635 4848 4392
56696	6500 5204 934 2981
56697	1857 4780 1135 6272
56698	5802 3421 2884 6912
56699	5406 1187 1092 6206
56700	5299 3954 516 570
56701	2179 1206 924 3835
56702	2161 2095 2780 110
56703	1734 858 4584 1456
56704	1541 2300 3725 3077
56705	3710 5611 4788 1758
56706	6034 2541 3912 5086
56707	3810 919 1671 3997
56708	4935 3460 315 5803
56709	1634 3735 4367 4183
56710	1649 4263 2822 1345
56711	5377 4009 6471 5506
56712	5421 651 564 3817
56713	2547 6894 4655 527
56714	3727 2966 3514 4522
56715	3794 6108 2581 6711
56716	127 2998 5117 2399
56717	1747 5594 3658 4282
56718	6752 87 4501 5406
56719	5226 2953 6844 4999
56720	3670 5043 5789 2111
56721	2966 5778 6926 2687
56722	5578 5195 204 2451
56723	1449 3667 2531 5525
56724	3783 20 888 6651
56725	507 1138 3153 831
56726	1436 4609 1550 4980
56727	1699 1029 83 5702
56728	4394 3264 3305 2610
56729	6382 3758 408 894
56730	5422 6862 3890 3030
56731	2326 5210 4907 184
56732	6634 3591 3926 5703
56733	5290 6081 6166 3027
56734	633 1769 4919 2021
56735	1420 6361 2498 4271
56736	5785 3763 5875 3858
56737	5616 1004 2185 1999
56738	4573 310 2866 3117
56739	3445 4912 3226 5151
56740	1879 3990 549 5562
56741	1391 4890 4196 4590
56742	2510 1161 467 5026
56743	1578 2500 884 576
56744	2103 4224 6114 672
56745	3293 1466 1244 269
56746	954 3861 6014 464
56747	1872 5729 4718 5880
56748	6088 2649 6610 283
56749	687 3180 5265 1466
56750	4204 1393 3508 5279
56751	1109 5707 5395 3005
56752	1880 4481 2587 2033
56753	5450 1343 2246 5471
56754	5633 5684 5678 5946
56755	6970 3062 3121 2970
56756	2153 982 901 1919
56757	1078 5133 4058 4749
56758	3157 291 4409 6935
56759	1895 2886 3892 2926
56760	4979 6319 4086 508
56761	323 278 2789 6224
56762	1070 3274 5851 4158
56763	5739 3803 3575 5733
56764	3204 3648 5459 2134
56765	3347 2996 2187 816
56766	4165 5032 3233 6501
56767	2121 119 2283 5726
56768	247 3572 4837 434
56769	158 1526 1537 1283
56770	4845 2602 1164 5150
56771	6058 3736 2280 76
56772	5872 6849 5555 1338
56773	1798 6301 5070 2151
56774	642 3688 3948 2203
56775	6281 3307 354 2926
56776	1253 999 4144 3364
56777	2555 4612 5735 4282
56778	4336 1434 1184 1798
56779	332 3796 1388 6216
56780	4380 3176 6866 3820
56781	1176 2321 5939 3372
56782	3602 6692 6691 1733
56783	6335 4422 4601 863
56784	4618 2469 3967 3274
56785	837 956 6578 4421
56786	3872 2316 5519 4309
56787	37 5675 6645 5716
56788	5985 6495 2333 3398
56789	362 5256 2463 6962
56790	2850 719 1592 3887
56791	520 4851 4561 4452
56792	437 6931 1930 2031
56793	4942 3994 2966 5607
56794	5847 2729 3238 1366
56795	4671 4301 4278 341
56796	2252 2379 6196 5085
56797	2343 1652 495 3188
56798	3894 487 2659 6594
56799	4315 2362 133 1523
56800	3285 1677 4269 6627
56801	6352 5268 118 541
56802	6295 910 92 5410
56803	6606 1649 4630 3250
56804	4677 2579 4725 2263
56805	4963 5542 1439 5732
56806	4067 5976 6215 2825
56807	1058 1165 6395 227
56808	2321 5399 6207 4668
56809	2538 1 565 2255
56810	1441 6842 48 3554
56811	341 3430 2043 997
56812	1136 4043 2119 3866
56813	3949 2828 4740 6511
56814	2367 1562 3401 2890
56815	3708 6579 4426 4020
56816	1973 3540 6264 5629
56817	442 1651 5012 3596
56818	1703 5910 630 6641
56819	6663 2118 1478 1870
56820	4688 2973 4101 3080
56821	4718 5386 991 201
56822	4512 575 1234 2625
56823	272 808 2612 4723
56824	2721 3439 2005 4373
56825	2482 6947 5570 1165
56826	671 4732 5571 3932
56827	3199 5845 3393 6044
56828	2208 4429 5693 3049
56829	4453 1405 1167 4963
56830	5704 5767 6721 5961
56831	3374 1322 1955 4151
56832	2464 2764 5717 3424
56833	6581 5907 2858 3199
56834	540 1647 2269 1934
56835	2884 4642 6358 6063
56836	2368 2971 671 5104
56837	3967 1453 471 5859
56838	3616 1208 5539 388
56839	4483 2343 1879 4817
56840	981 741 6520 6510
56841	2733 5329 1483 3906
56842	6519 4380 5556 3865
56843	3821 3542 2921 147
56844	4446 850 2205 4985
56845	3837 1782 6316 6477
56846	3092 88 1765 791
56847	4285 5931 1029 1219
56848	3976 6680 1415 862
56849	4584 6271 1377 4748
56850	695 369 3275 3254
56851	3048 36 217 821
56852	3491 4237 1191 592
56853	2317 1349 911 3249
56854	2053 4945 3172 4190
56855	3720 6186 3567 3187
56856	2220 286 760 1780
56857	552 2011 2525 2173
56858	3867 2268 3161 2180
56859	707 385 5828 367
56860	313 1001 5751 744
56861	5531 6083 2977 4973
56862	4134 2812 4578 5856
56863	1158 48 6463 3815
56864	6280 1268 4687 1952
56865	2965 6976 5543 1295
56866	4846 4106 2537 1643
56867	5114 1286 3381 1607
56868	5820 520 4429 3436
56869	4438 2871 1088 3029
56870	5519 5777 756 3313
56871	6236 203 6286 465
56872	333 6742 2944 4045
56873	2735 1169 4645 3029
56874	5714 5624 3315 2581
56875	232 3393 5400 5500
56876	1194 6045 3570 3133
56877	6082 4780 123 797
56878	1503 462 4403 5735
56879	3847 4597 985 2340
56880	579 2923 1678 52
56881	1049 3564 4466 3165
56882	4553 3277 5805 12
56883	5048 4201 4902 1071
56884	4410 103 2372 2547
56885	3610 3011 2350 777
56886	2262 5923 2670 3221
56887	4773 3054 4172 141
56888	4736 5611 3646 5901
56889	2599 4983 1272 6903
56890	3139 402 5837 1822
56891	4349 1772 4235 3164
56892	1586 2440 135 4452
56893	575 4077 3617 1900
56894	5344 5464 2741 4462
56895	4482 3501 5398 6284
56896	4130 6972 1367 826
56897	1827 1958 2025 6327
56898	1098 5057 5684 5683
56899	6404 5828 5665 1512
56900	5681 1014 4183 991
56901	2016 1714 1180 3549
56902	5366 874 1984 6292
56903	572 4293 5926 1209
56904	5869 114 698 6001
56905	711 2070 829 1335
56906	1026 5025 302 615
56907	42 3697 2214 6640
56908	1029 4522 6980 6008
56909	3806 6030 2643 5770
56910	2434 3576 5149 3628
56911	2362 155 500 6249
56912	5617 946 1348 4934
56913	5565 4272 248 4514
56914	82 488 5372 3679
56915	3644 3607 234 90
56916	1218 2980 5918 879
56917	4792 372 4519 2189
56918	5776 1198 1132 1296
56919	1146 4214 6606 6576
56920	5445 844 831 3127
56921	6375 6683 3984 5467
56922	6530 6869 4657 2306
56923	6524 4850 233 2462
56924	6797 835 6294 371
56925	3199 4433 6913 4120
56926	1085 1062 796 3241
56927	2590 5649 4739 729
56928	3280 597 4342 6489
56929	5163 3379 5444 3091
56930	764 3341 2157 1769
56931	2222 3284 2451 3793
56932	6340 131 3977 3996
56933	1820 2085 4832 1383
56934	4082 86 6345 3627
56935	5787 6443 3158 5205
56936	6444 3154 2078 6018
56937	5867 1646 3659 4296
56938	5288 5503 587 6285
56939	5194 704 5672 4751
56940	3333 210 247 4390
56941	4480 3442 1603 3313
56942	796 3614 6767 4324
56943	2463 738 6634 3635
56944	2781 3664 1480 246
56945	4264 228 1088 6682
56946	1159 6727 651 258
56947	5408 564 2792 4151
56948	2410 3461 3324 193
56949	277 6658 5929 2470
56950	2048 5652 2826 6279
56951	6833 5294 4709 5022
56952	4870 1301 5919 2937
56953	2410 2046 787 3661
56954	2398 1672 3632 3157
56955	4338 554 4626 6308
56956	433 2603 6081 2951
56957	2099 2951 2049 4551
56958	5664 4032 2117 6275
56959	615 4562 3932 4570
56960	2835 1395 6315 4557
56961	2111 1905 6449 1530
56962	4872 4462 6786 5530
56963	2865 6530 4464 2697
56964	6896 2029 6438 6519
56965	2925 358 1534 1997
56966	2892 4986 1680 2578
56967	6687 2855 2605 4566
56968	4242 4342 3179 2998
56969	1919 1673 818 2992
56970	2127 2039 2051 6657
56971	578 1304 5876 1452
56972	6187 6669 3942 6487
56973	395 6724 5193 6804
56974	4538 6645 3673 5968
56975	905 5123 2521 858
56976	3581 5817 6604 2068
56977	1158 451 3971 2625
56978	1700 177 2555 3339
56979	2976 4790 5257 3181
56980	5180 2919 4028 3107
56981	2163 3416 4607 6027
56982	6318 6950 4596 3660
56983	1573 6843 5196 1389
56984	3849 4775 3674 2239
56985	475 5212 4976 4806
56986	3385 4669 2442 3320
56987	5078 5000 2620 3609
56988	1664 5095 5467 5241
56989	1524 4272 5778 4493
56990	1921 4486 3589 5610
56991	4056 3503 3098 3318
56992	2707 1749 1823 1164
56993	2422 2429 1411 4573
56994	5970 4181 6500 3852
56995	3924 1398 2142 5539
56996	3124 2943 2493 3813
56997	3820 278 1408 4199
56998	5292 2730 5270 1704
56999	2059 2198 4377 2209
57000	2746 4934 4611 444
57001	1562 6181 3268 4950
57002	3938 270 104 1892
57003	1494 3114 5943 1649
57004	1346 2683 5118 2276
57005	2125 3477 288 924
57006	1627 220 6650 1342
57007	1046 3833 3580 1793
57008	323 5574 446 1171
57009	2601 4236 4715 4211
57010	5631 4075 2958 4440
57011	1515 6505 4624 1600
57012	4379 4099 4128 2596
57013	3703 4609 5320 1531
57014	5579 5136 6589 4904
57015	6318 1426 6875 6810
57016	5504 3131 2733 5717
57017	52 1623 4237 5597
57018	6380 3175 156 505
57019	3678 4580 3045 1977
57020	3319 1178 3266 6235
57021	5744 1977 6647 2471
57022	6187 813 6325 1599
57023	3244 5021 3263 2422
57024	5585 6758 4960 1302
57025	6924 4172 6650 3983
57026	4099 112 6047 3221
57027	5757 3772 845 553
57028	3447 2778 3090 5659
57029	887 48 418 2985
57030	5016 5651 4555 4207
57031	3141 5702 4288 697
57032	1709 2553 1217 5806
57033	2936 1547 3473 1992
57034	4848 84 5403 4586
57035	3128 2575 1218 2372
57036	4203 6853 3027 4850
57037	2003 2286 1662 506
57038	4006 6962 4571 5208
57039	4306 1219 1742 3672
57040	3070 2117 5645 4358
57041	1764 2252 5190 3058
57042	851 309 6410 351
57043	3189 5527 2427 163
57044	1493 1715 4101 2333
57045	5770 1708 5789 6764
57046	2547 3228 1967 4788
57047	4704 2713 870 5490
57048	3209 900 4324 4174
57049	2808 5118 2865 5944
57050	1492 5549 5951 4531
57051	2190 6056 3569 2575
57052	1846 4836 1847 3210
57053	3520 678 214 4084
57054	263 4270 5387 2247
57055	6808 5049 6567 2109
57056	4899 3837 4092 1171
57057	5995 1773 2644 4199
57058	1764 3312 3709 1068
57059	4956 4676 81 1732
57060	2905 2701 913 712
57061	861 429 1598 6382
57062	2004 6847 2849 3280
57063	4084 1255 1074 5083
57064	6118 2785 6794 1825
57065	2098 6594 3613 1075
57066	3690 212 5574 4117
57067	14 3043 498 2625
57068	6757 5195 5838 760
57069	582 5813 3209 4373
57070	570 5165 3115 4650
57071	1640 2567 664 6927
57072	6614 242 3475 5808
57073	5099 5631 6540 1385
57074	3209 4005 5859 6481
57075	5634 5362 4952 5813
57076	6607 1037 5519 2038
57077	1330 6785 3911 1461
57078	3633 4808 1628 1751
57079	4520 4579 5835 6543
57080	3560 5872 5993 1874
57081	4057 3023 981 4814
57082	2019 3791 829 1671
57083	1251 2654 4922 2956
57084	6290 6763 3860 5075
57085	1567 3114 3266 3841
57086	3379 1581 500 1556
57087	5146 994 2490 228
57088	797 2310 577 1515
57089	6027 383 4256 4180
57090	5897 877 2027 6113
57091	6812 6373 723 2674
57092	6120 2738 2107 4841
57093	5304 5831 1262 3295
57094	4375 5783 2064 2442
57095	1429 6490 3613 4757
57096	169 2772 1811 1874
57097	5488 3677 1805 6140
57098	5970 2820 3925 986
57099	5509 1886 5250 6225
57100	585 4727 6359 5359
57101	5112 4896 6163 5185
57102	1133 3381 486 420
57103	10 1181 1951 4039
57104	6447 947 559 419
57105	2808 5066 2402 852
57106	2466 5129 368 196
57107	418 302 2461 6513
57108	5375 1493 774 3819
57109	1910 4609 4975 153
57110	6903 4618 2927 4235
57111	1172 3191 5177 4841
57112	341 5689 5312 1886
57113	5233 6247 1751 3078
57114	4416 6135 4337 2990
57115	5551 3156 4111 6911
57116	5253 6952 1949 3713
57117	2033 4242 5036 2013
57118	4174 1529 6775 6863
57119	3897 6833 3064 2097
57120	2105 3001 5484 6973
57121	6903 2759 4950 246
57122	1830 2538 4516 2707
57123	2793 2456 5224 421
57124	1270 6365 1987 4476
57125	2074 4404 3230 1344
57126	2392 5879 6427 891
57127	6569 6884 3145 4284
57128	5230 2809 128 305
57129	400 2781 6321 6948
57130	4833 4109 2171 6162
57131	1254 5577 2826 3647
57132	6811 3068 6750 6143
57133	1 636 5317 6281
57134	3395 3018 5131 6281
57135	6845 481 5371 3372
57136	726 6032 4591 4155
57137	2316 6902 119 5402
57138	6267 1072 5831 4167
57139	6520 4515 4407 2098
57140	2987 1255 4791 4512
57141	1064 2740 885 6014
57142	4057 155 392 2026
57143	4160 5110 3271 4854
57144	4497 444 3606 5430
57145	5355 1377 4608 6354
57146	4262 6643 1285 1696
57147	1304 4997 1640 6312
57148	3869 5296 3472 1323
57149	958 6334 2429 471
57150	4652 4546 2429 3193
57151	1402 5204 1099 2344
57152	302 2830 1313 4418
57153	455 3359 5006 2927
57154	4264 3249 5384 6177
57155	4002 6943 3843 5311
57156	4051 4102 2768 4951
57157	5789 4138 5042 1714
57158	5431 5106 5196 6842
57159	2224 5851 1485 5250
57160	4811 3930 3712 6792
57161	2448 617 806 2932
57162	4034 5901 4150 5425
57163	5652 2784 1688 2869
57164	1069 31 1248 4102
57165	1291 5496 3236 3525
57166	1912 2935 4462 6351
57167	518 1099 2076 4028
57168	6242 1685 55 4385
57169	5736 6232 6966 3111
57170	109 1250 2699 1714
57171	5789 4142 4654 115
57172	5142 1840 2749 2032
57173	842 4619 5373 6700
57174	3392 3263 3442 605
57175	539 376 4680 2499
57176	4097 267 2668 4220
57177	6501 768 5466 6846
57178	5231 3799 1468 481
57179	3714 2356 1729 4954
57180	4769 6175 6222 2768
57181	748 6066 231 5530
57182	1162 312 2496 1592
57183	1181 4504 5395 1752
57184	6487 6406 1711 4302
57185	3943 3432 4745 4803
57186	3234 1785 250 6170
57187	4654 6369 2854 1813
57188	3654 6107 3274 1845
57189	301 5953 5179 1996
57190	1950 578 4383 1874
57191	3902 4834 4249 2110
57192	2536 5511 6360 3673
57193	5039 2711 501 6034
57194	5907 6239 5540 714
57195	2328 469 3618 4215
57196	6480 2214 882 6056
57197	6118 2393 3483 2148
57198	4065 4030 3571 3445
57199	5810 1970 2823 5682
57200	4391 5084 941 1230
57201	1337 1988 2363 4025
57202	5309 3698 2693 6147
57203	4420 388 2696 4670
57204	6012 5698 2800 1712
57205	3265 3666 5222 5197
57206	3770 2726 5109 6483
57207	2391 5607 376 1977
57208	1311 1923 1478 805
57209	5273 1641 3943 197
57210	58 5100 1380 3862
57211	6449 1250 5533 400
57212	3052 2053 2144 912
57213	1643 2617 4333 2798
57214	361 346 6556 3482
57215	3395 4979 5967 3101
57216	4345 2620 6192 5001
57217	2515 5118 4744 4348
57218	1082 5336 3864 996
57219	1540 2883 3775 377
57220	6727 4772 2663 1329
57221	162 4790 3281 6031
57222	3459 149 2469 3270
57223	2377 4400 69 6026
57224	3108 2857 4417 1295
57225	5836 3500 3453 1553
57226	6335 3975 4581 2463
57227	1605 3979 3947 3197
57228	4614 6596 2191 3003
57229	5192 1790 3836 5590
57230	4027 6841 951 4423
57231	1382 1423 3186 4431
57232	6144 5985 5468 6907
57233	4016 5038 1098 1008
57234	3975 6658 3521 4111
57235	3419 3616 3877 5267
57236	4213 6809 4787 1648
57237	1785 5370 2483 1663
57238	3591 3863 6754 5553
57239	3293 2093 2956 4620
57240	369 407 6923 917
57241	5266 1173 3576 2325
57242	514 3656 1934 3528
57243	1101 6628 4360 824
57244	2254 6074 2054 3973
57245	183 5759 953 2011
57246	182 600 2445 6994
57247	3320 6818 2257 14
57248	1119 4243 3856 6157
57249	3682 5535 6055 1776
57250	423 6099 4829 3971
57251	6498 1338 3579 5275
57252	4345 314 4144 5511
57253	94 4712 365 5754
57254	4490 6003 1125 364
57255	4149 5334 2813 5711
57256	281 5798 491 2360
57257	5234 1425 4745 6989
57258	3714 3372 5791 951
57259	3968 4140 5766 363
57260	462 5131 4948 4461
57261	2253 792 3502 4350
57262	5736 2134 6214 5527
57263	2242 5281 4783 2634
57264	5009 6317 6797 3069
57265	4765 4276 4543 583
57266	3972 6179 6605 3931
57267	4073 6444 5605 655
57268	4774 2275 3964 6041
57269	759 388 696 3271
57270	2758 5124 789 4427
57271	4790 6887 4861 4738
57272	2537 533 2513 5810
57273	1536 4593 5043 3268
57274	4366 3777 5184 5683
57275	3665 2467 889 6855
57276	2314 651 4358 6856
57277	1681 1955 5846 4886
57278	5805 54 4980 6319
57279	3812 4249 3360 799
57280	1581 3511 5108 1023
57281	785 4877 3424 1882
57282	6115 6871 4310 764
57283	2880 3387 1918 3444
57284	1984 5369 4695 4774
57285	1456 5991 6046 5039
57286	5559 5251 1930 2885
57287	1918 2730 2800 5279
57288	6826 1284 175 1264
57289	4821 26 3705 4881
57290	927 4687 2687 643
57291	5534 6351 6148 4136
57292	3405 3340 1872 2813
57293	5553 5241 3342 6821
57294	3859 3500 1810 5733
57295	2212 6952 1488 4761
57296	8 3777 3756 3155
57297	4140 2719 873 4778
57298	5892 707 6791 6954
57299	6417 5835 4578 1672
57300	106 3915 1713 3545
57301	6916 633 5105 6054
57302	4647 2678 2390 1784
57303	855 3900 6596 6456
57304	1084 534 1104 4608
57305	74 5276 6379 5032
57306	4352 4569 4039 2390
57307	3999 1862 2391 424
57308	1544 5061 5769 4507
57309	4689 4447 1531 960
57310	3628 5308 3674 5052
57311	6779 632 236 3295
57312	2992 4730 3378 3807
57313	6462 509 6511 2888
57314	6227 4645 5766 4736
57315	24 1578 1337 2331
57316	480 586 5782 5126
57317	3715 6204 3753 1539
57318	1144 2521 3091 5298
57319	1053 1090 2024 6081
57320	499 6976 1766 4443
57321	5853 2037 4130 1659
57322	309 1775 2503 5536
57323	3521 3677 3365 5661
57324	1181 3908 3351 651
57325	5312 2803 6086 143
57326	6762 2946 2745 6086
57327	399 2520 653 6228
57328	4639 3423 4554 2726
57329	3729 4599 287 6968
57330	5023 2680 3072 6892
57331	707 4191 3995 6086
57332	6968 859 2264 1607
57333	6827 5371 1880 4749
57334	4076 2013 4221 1712
57335	4365 996 2950 5563
57336	4249 3651 6614 1649
57337	2268 6836 3198 3429
57338	4148 4532 6986 5914
57339	6298 6121 6946 3600
57340	5601 3042 5029 5250
57341	6468 5352 504 5431
57342	5230 177 1455 1528
57343	4645 2551 934 4712
57344	4081 860 6834 13
57345	2119 2054 5108 6283
57346	2007 2203 4656 289
57347	3719 1442 497 4740
57348	5010 2224 3078 6539
57349	2913 1330 6951 3533
57350	2647 3556 3158 150
57351	4057 1413 372 2554
57352	3013 5844 6983 1718
57353	718 3474 505 2482
57354	5619 676 1907 4498
57355	1718 5945 4110 2646
57356	3855 4272 6159 3117
57357	197 6073 2553 2037
57358	3481 3492 4300 2052
57359	6666 5842 2328 3251
57360	6851 1267 2503 6817
57361	4622 2459 223 1722
57362	319 1121 2309 3170
57363	883 3450 6783 1444
57364	5440 6139 2412 4811
57365	373 2313 333 2638
57366	3275 1524 1152 6052
57367	3570 3083 4209 6354
57368	2212 1727 3740 1823
57369	3373 3218 2909 4926
57370	6338 6145 6807 6066
57371	6561 5863 3662 4442
57372	1451 3384 6626 2132
57373	1455 4760 3463 6008
57374	344 6283 4389 2175
57375	6826 6910 2807 4479
57376	7 6113 108 1788
57377	6396 4494 4356 5673
57378	2855 5710 6166 5203
57379	674 1595 1391 4667
57380	6047 3739 4182 2296
57381	4136 838 3356 4770
57382	5365 5806 4749 5411
57383	2038 2290 2838 6062
57384	5008 6755 3683 639
57385	6409 1736 6216 82
57386	3006 3211 4722 5619
57387	1951 5835 2711 2210
57388	3787 1222 4178 3251
57389	2784 4656 6870 659
57390	688 2764 6752 3856
57391	5095 643 6476 2684
57392	6006 2872 733 1274
57393	5878 6243 6582 1641
57394	3364 1234 1943 265
57395	1043 6176 1807 2908
57396	3888 5287 2239 225
57397	6213 3711 5139 396
57398	6850 4111 975 6743
57399	2554 6209 1382 3474
57400	4059 804 3683 2922
57401	4986 794 3934 1483
57402	378 6469 5296 4547
57403	5059 3103 895 1839
57404	1339 2521 3512 269
57405	734 4822 6517 752
57406	823 3651 4392 6853
57407	3190 2025 6735 85
57408	5329 4547 4012 5266
57409	3639 3261 3966 3619
57410	285 1304 927 6989
57411	5992 1824 2564 4155
57412	2343 1384 4336 6333
57413	5985 784 4156 1310
57414	4460 3019 4262 823
57415	1180 1001 5748 5740
57416	3012 71 4585 4825
57417	6990 3693 4778 5613
57418	4979 4576 4645 547
57419	2554 974 2356 2723
57420	5600 2488 6110 2331
57421	3032 1271 690 6435
57422	3661 4584 5088 828
57423	1460 4605 6194 3860
57424	853 6939 1914 1101
57425	2996 2391 5941 5208
57426	5346 994 719 52
57427	1908 2657 6095 105
57428	5935 2924 1830 5738
57429	4254 5451 2555 5932
57430	2759 773 126 6162
57431	5715 5657 1415 5760
57432	4756 4714 5858 1980
57433	6507 5458 2931 1404
57434	6572 1735 2979 291
